"Country","year","on_ART_rate","on_ART_num","prevalence_num","incidence_num","incidence_rate","mortality_rate","mortality_num"
"Singapore","2017",69,5441,7900,200,0.04,0.01,100
"Singapore","2018",71,5668,8000,200,0.03,0.01,100
"Singapore","2019",76,6052,8000,100,0.02,0.01,100
"Singapore","2020",75,6015,8000,100,0.01,0.01,100
"Singapore","2021",74,5911.66666666667,8000,133.333333333333,0.02,0.01,100
"Singapore","2022",75,5992.88888888889,8000,111.111111111111,0.0166666666666667,0.01,100
"Singapore","2023",74.6666666666667,5973.18518518519,8000,114.814814814815,0.0155555555555556,0.01,100
"Singapore","2024",74.5555555555556,5959.24691358025,8000,119.753086419753,0.0174074074074074,0.01,100
"Singapore","2025",74.7407407407407,5975.10699588477,8000,115.22633744856,0.0165432098765432,0.01,100
"Slovakia","2010",0,0,0,0,0,0,0
"Slovakia","2011",0,0,0,0,0,0,0
"Slovakia","2012",0,0,0,0,0,0,0
"Slovakia","2013",0,0,0,0,0,0,0
"Slovakia","2014",0,0,0,0,0,0,0
"Slovakia","2015",0,0,0,0,0,0,0
"Slovakia","2016",0,0,0,0,0,0,0
"Slovakia","2017",0,0,0,0,0,0,0
"Slovakia","2018",0,0,0,0,0,0,0
"Slovakia","2019",0,0,0,0,0,0,0
"Slovakia","2020",0,0,0,0,0,0,0
"Slovakia","2021",0,0,0,0,0,0,0
"Slovakia","2022",0,0,0,0,0,0,0
"Slovakia","2023",0,0,0,0,0,0,0
"Slovakia","2024",0,0,0,0,0,0,0
"Slovakia","2025",0,0,0,0,0,0,0
"Slovenia","2010",40,256,1000,100,0.02,0,0
"Slovenia","2011",41,279,1000,100,0.02,0,0
"Slovenia","2012",43,305,1000,100,0.02,0,0
"Slovenia","2013",49,357,1000,100,0.02,0,0
"Slovenia","2014",55,409,1000,100,0.02,0,0
"Slovenia","2015",60,461,1000,100,0.01,0,0
"Slovenia","2016",68,533,1000,100,0.01,0,0
"Slovenia","2017",75,592,1000,100,0.01,0,0
"Slovenia","2018",79,631,1000,100,0.01,0,0
"Slovenia","2019",81,649,1000,100,0.01,0,0
"Slovenia","2020",87,709,1000,100,0.01,0,0
"Slovenia","2021",82.3333333333333,663,1000,100,0.01,0,0
"Slovenia","2022",83.4444444444444,673.666666666667,1000,100,0.01,0,0
"Slovenia","2023",84.2592592592593,681.888888888889,1000,100,0.01,0,0
"Slovenia","2024",83.3456790123457,672.851851851852,1000,100,0.01,0,0
"Slovenia","2025",83.6831275720165,676.135802469136,1000,100,0.01,0,0
"Somalia","2010",6,889,14000,1000,0.06,0.08,1000
"Somalia","2011",9,1139,13000,1000,0.05,0.08,1000
"Somalia","2012",10,1289,12000,500,0.04,0.07,1000
"Somalia","2013",14,1700,12000,500,0.03,0.07,1000
"Somalia","2014",17,1946,11000,500,0.03,0.06,1000
"Somalia","2015",22,2310,11000,500,0.02,0.05,1000
"Somalia","2016",26,2660,10000,500,0.02,0.05,1000
"Somalia","2017",31,2997,9600,500,0.02,0.04,1000
"Somalia","2018",35,3230,9300,500,0.02,0.04,1000
"Somalia","2019",39,3471,8900,500,0.02,0.03,500
"Somalia","2020",43,3696,8700,500,0.02,0.03,500
"Somalia","2021",39,3465.66666666667,8966.66666666667,500,0.02,0.0333333333333333,666.666666666667
"Somalia","2022",40.3333333333333,3544.22222222222,8855.55555555555,500,0.02,0.0311111111111111,555.555555555556
"Somalia","2023",40.7777777777778,3568.62962962963,8840.74074074074,500,0.02,0.0314814814814815,574.074074074074
"Somalia","2024",40.037037037037,3526.17283950617,8887.65432098765,500,0.02,0.0319753086419753,598.765432098765
"Somalia","2025",40.3827160493827,3546.34156378601,8861.31687242798,500,0.02,0.031522633744856,576.131687242798
"SouthAfrica","2010",23,1343661,5800000,420000,9.56,3.24,160000
"SouthAfrica","2011",30,1843500,6100000,4e+05,8.98,2.82,150000
"SouthAfrica","2012",38,2376636,6300000,380000,8.47,2.37,120000
"SouthAfrica","2013",43,2811598,6600000,360000,7.75,2.05,110000
"SouthAfrica","2014",48,3224023,6800000,340000,7.23,1.83,99000
"SouthAfrica","2015",52,3663573,7e+06,310000,6.65,1.7,93000
"SouthAfrica","2016",57,4105625,7200000,3e+05,6.27,1.62,90000
"SouthAfrica","2017",61,4522379,7400000,290000,5.91,1.57,88000
"SouthAfrica","2018",65,4861787,7500000,260000,5.37,1.51,86000
"SouthAfrica","2019",68,5230644,7700000,250000,4.96,1.45,84000
"SouthAfrica","2020",72,5599664,7800000,230000,4.6,1.41,83000
"SouthAfrica","2021",68.3333333333333,5230698.33333333,7666666.66666667,246666.666666667,4.97666666666667,1.45666666666667,84333.3333333333
"SouthAfrica","2022",69.4444444444444,5353668.77777778,7722222.22222222,242222.222222222,4.84555555555556,1.43888888888889,83777.7777777778
"SouthAfrica","2023",69.9259259259259,5394677.03703704,7729629.62962963,239629.62962963,4.80740740740741,1.43518518518519,83703.7037037037
"SouthAfrica","2024",69.2345679012346,5326348.04938272,7706172.83950617,242839.50617284,4.87654320987654,1.44358024691358,83938.2716049383
"SouthAfrica","2025",69.5349794238683,5358231.28806584,7719341.56378601,241563.78600823,4.84316872427984,1.43921810699588,83806.5843621399
"SouthSudan","2010",2,2256,140000,15000,1.41,0.93,10000
"SouthSudan","2011",3,3666,150000,15000,1.4,0.93,11000
"SouthSudan","2012",3,4558,150000,16000,1.4,0.91,11000
"SouthSudan","2013",5,7235,150000,16000,1.39,0.9,11000
"SouthSudan","2014",7,11333,160000,16000,1.39,0.86,11000
"SouthSudan","2015",12,18573,160000,16000,1.36,0.81,10000
"SouthSudan","2016",12,19394,160000,17000,1.37,0.75,9400
"SouthSudan","2017",14,23998,170000,17000,1.35,0.76,9500
"SouthSudan","2018",18,30727,170000,17000,1.35,0.73,9200
"SouthSudan","2019",20,35149,180000,17000,1.37,0.69,8900
"SouthSudan","2020",23,42447,180000,17000,1.37,0.68,8900
"SouthSudan","2021",20.3333333333333,36107.6666666667,176666.666666667,17000,1.36333333333333,0.7,9000
"SouthSudan","2022",21.1111111111111,37901.2222222222,178888.888888889,17000,1.36777777777778,0.69,8933.33333333333
"SouthSudan","2023",21.4814814814815,38818.6296296296,178518.518518519,17000,1.36703703703704,0.69,8944.44444444445
"SouthSudan","2024",20.9753086419753,37609.1728395062,178024.691358025,17000,1.36604938271605,0.693333333333333,8959.25925925926
"SouthSudan","2025",21.1893004115226,38109.6748971193,178477.366255144,17000,1.36695473251029,0.691111111111111,8945.67901234568
"Spain","2010",68,88044,130000,4100,0.09,0.02,1000
"Spain","2011",69,90892,130000,4200,0.09,0.02,1000
"Spain","2012",72,95844,130000,4300,0.09,0.02,1000
"Spain","2013",73,99094,140000,4300,0.09,0.02,1000
"Spain","2014",74,102279,140000,4300,0.09,0.02,1000
"Spain","2015",76,107146,140000,4200,0.09,0.02,1000
"Spain","2016",83,118031,140000,4100,0.09,0.02,1000
"Spain","2017",84,122282,150000,4000,0.09,0.02,1000
"Spain","2018",85,125793,150000,3900,0.08,0.02,1000
"Spain","2019",85,128304,150000,3700,0.08,0.02,1000
"Spain","2020",85,130428,150000,3500,0.08,0.02,1000
"Spain","2021",85,128175,150000,3700,0.08,0.02,1000
"Spain","2022",85,128969,150000,3633.33333333333,0.08,0.02,1000
"Spain","2023",85,129190.666666667,150000,3611.11111111111,0.08,0.02,1000
"Spain","2024",85,128778.222222222,150000,3648.14814814815,0.08,0.02,1000
"Spain","2025",85,128979.296296296,150000,3630.86419753086,0.08,0.02,1000
"SriLanka","2010",7,265,3900,500,0.01,0.01,500
"SriLanka","2011",8,311,3900,500,0.01,0.01,500
"SriLanka","2012",10,387,3900,500,0.01,0.01,500
"SriLanka","2013",13,516,3900,500,0.01,0.01,500
"SriLanka","2014",17,639,3800,500,0.01,0.01,500
"SriLanka","2015",21,803,3800,500,0.01,0.01,500
"SriLanka","2016",28,1068,3800,500,0.01,0.01,500
"SriLanka","2017",34,1297,3800,200,0.01,0.01,200
"SriLanka","2018",42,1574,3700,200,0.01,0.01,200
"SriLanka","2019",50,1846,3700,200,0.01,0.01,200
"SriLanka","2020",58,2167,3700,200,0.01,0.01,200
"SriLanka","2021",50,1862.33333333333,3700,200,0.01,0.01,200
"SriLanka","2022",52.6666666666667,1958.44444444444,3700,200,0.01,0.01,200
"SriLanka","2023",53.5555555555556,1995.92592592593,3700,200,0.01,0.01,200
"SriLanka","2024",52.0740740740741,1938.9012345679,3700,200,0.01,0.01,200
"SriLanka","2025",52.7654320987654,1964.42386831276,3700,200,0.01,0.01,200
"Sudan","2010",5,2122,42000,3600,0.11,0.07,2400
"Sudan","2011",6,2377,42000,3600,0.11,0.07,2600
"Sudan","2012",6,2575,43000,3600,0.1,0.08,2800
"Sudan","2013",8,3308,43000,3700,0.1,0.08,2900
"Sudan","2014",9,3936,44000,3700,0.1,0.08,2900
"Sudan","2015",10,4388,44000,3700,0.1,0.07,2900
"Sudan","2016",13,5768,45000,3700,0.1,0.07,2800
"Sudan","2017",17,7634,45000,3700,0.09,0.06,2600
"Sudan","2018",19,8803,46000,3700,0.09,0.06,2400
"Sudan","2019",22,10449,47000,3800,0.09,0.05,2300
"Sudan","2020",25,12155,49000,3800,0.09,0.05,2300
"Sudan","2021",22,10469,47333.3333333333,3766.66666666667,0.09,0.0533333333333333,2333.33333333333
"Sudan","2022",23,11024.3333333333,47777.7777777778,3788.88888888889,0.09,0.0511111111111111,2311.11111111111
"Sudan","2023",23.3333333333333,11216.1111111111,48037.037037037,3785.18518518518,0.09,0.0514814814814815,2314.81481481482
"Sudan","2024",22.7777777777778,10903.1481481481,47716.049382716,3780.24691358025,0.09,0.0519753086419753,2319.75308641975
"Sudan","2025",23.037037037037,11047.8641975309,47843.621399177,3784.77366255144,0.09,0.051522633744856,2315.22633744856
"Suriname","2010",24,1121,4700,500,0.59,0.28,200
"Suriname","2011",27,1295,4800,500,0.53,0.28,200
"Suriname","2012",35,1683,4900,500,0.49,0.27,200
"Suriname","2013",39,1940,4900,500,0.44,0.23,200
"Suriname","2014",44,2178,5000,500,0.41,0.21,200
"Suriname","2015",45,2302,5100,500,0.38,0.2,200
"Suriname","2016",50,2562,5100,200,0.36,0.2,200
"Suriname","2017",52,2691,5200,200,0.33,0.18,200
"Suriname","2018",55,2868,5200,200,0.32,0.18,200
"Suriname","2019",55,2871,5200,200,0.3,0.18,200
"Suriname","2020",35,1852,5200,200,0.3,0.2,200
"Suriname","2021",48.3333333333333,2530.33333333333,5200,200,0.306666666666667,0.186666666666667,200
"Suriname","2022",46.1111111111111,2417.77777777778,5200,200,0.302222222222222,0.188888888888889,200
"Suriname","2023",43.1481481481482,2266.7037037037,5200,200,0.302962962962963,0.191851851851852,200
"Suriname","2024",45.8641975308642,2404.93827160494,5200,200,0.303950617283951,0.189135802469136,200
"Suriname","2025",45.0411522633745,2363.13991769547,5200,200,0.303045267489712,0.189958847736625,200
"Sweden","2010",0,0,0,0,0,0,0
"Sweden","2011",0,0,0,0,0,0,0
"Sweden","2012",0,0,0,0,0,0,0
"Sweden","2013",0,0,0,0,0,0,0
"Sweden","2014",0,0,0,0,0,0,0
"Sweden","2015",0,0,0,0,0,0,0
"Sweden","2016",0,0,0,0,0,0,0
"Sweden","2017",0,0,0,0,0,0,0
"Sweden","2018",0,0,0,0,0,0,0
"Sweden","2019",0,0,0,0,0,0,0
"Sweden","2020",0,0,0,0,0,0,0
"Sweden","2021",0,0,0,0,0,0,0
"Sweden","2022",0,0,0,0,0,0,0
"Sweden","2023",0,0,0,0,0,0,0
"Sweden","2024",0,0,0,0,0,0,0
"Sweden","2025",0,0,0,0,0,0,0
"Switzerland","2010",0,0,15000,500,0.06,0.02,200
"Switzerland","2011",0,0,15000,500,0.06,0.02,200
"Switzerland","2012",0,0,16000,500,0.06,0.02,200
"Switzerland","2013",0,0,16000,500,0.05,0.02,200
"Switzerland","2014",0,0,16000,500,0.05,0.02,200
"Switzerland","2015",0,0,17000,500,0.05,0.02,200
"Switzerland","2016",0,0,17000,500,0.04,0.02,200
"Switzerland","2017",0,0,17000,500,0.03,0.02,200
"Switzerland","2018",0,0,17000,500,0.03,0.02,200
"Switzerland","2019",0,0,17000,0,0,0.02,200
"Switzerland","2020",0,0,17000,0,0,0.02,200
"Switzerland","2021",0,0,17000,166.666666666667,0.01,0.02,200
"Switzerland","2022",0,0,17000,55.5555555555556,0.00333333333333333,0.02,200
"Switzerland","2023",0,0,17000,74.0740740740741,0.00444444444444444,0.02,200
"Switzerland","2024",0,0,17000,98.7654320987654,0.00592592592592593,0.02,200
"Switzerland","2025",0,0,17000,76.1316872427983,0.0045679012345679,0.02,200
"SyrianArabRepublic","2010",10,48,1000,100,0.01,0.01,100
"SyrianArabRepublic","2011",13,69,1000,100,0.01,0.01,100
"SyrianArabRepublic","2012",15,84,1000,100,0.01,0.01,100
"SyrianArabRepublic","2013",14,88,1000,100,0.01,0.01,100
"SyrianArabRepublic","2014",15,96,1000,100,0.01,0.01,100
"SyrianArabRepublic","2015",15,100,1000,100,0.01,0.01,100
"SyrianArabRepublic","2016",16,113,1000,100,0.01,0.01,100
"SyrianArabRepublic","2017",20,145,1000,100,0.01,0.01,100
"SyrianArabRepublic","2018",26,193,1000,100,0.01,0.01,100
"SyrianArabRepublic","2019",32,252,1000,100,0.01,0.01,100
"SyrianArabRepublic","2020",34,280,1000,100,0.01,0.01,100
"SyrianArabRepublic","2021",30.6666666666667,241.666666666667,1000,100,0.01,0.01,100
"SyrianArabRepublic","2022",32.2222222222222,257.888888888889,1000,100,0.01,0.01,100
"SyrianArabRepublic","2023",32.2962962962963,259.851851851852,1000,100,0.01,0.01,100
"SyrianArabRepublic","2024",31.7283950617284,253.135802469136,1000,100,0.01,0.01,100
"SyrianArabRepublic","2025",32.082304526749,256.958847736626,1000,100,0.01,0.01,100
"Tajikistan","2010",8,437,5200,1400,0.19,0.01,200
"Tajikistan","2011",10,655,6500,1500,0.19,0.02,200
"Tajikistan","2012",11,876,7700,1500,0.19,0.02,200
"Tajikistan","2013",14,1222,8900,1400,0.18,0.03,500
"Tajikistan","2014",19,1917,9900,1400,0.17,0.03,500
"Tajikistan","2015",27,2887,11000,1300,0.15,0.03,500
"Tajikistan","2016",33,3890,12000,1200,0.14,0.03,500
"Tajikistan","2017",39,4891,12000,1100,0.13,0.03,500
"Tajikistan","2018",46,5995,13000,1000,0.12,0.03,500
"Tajikistan","2019",51,7055,14000,1000,0.11,0.03,500
"Tajikistan","2020",56,7960,14000,1000,0.09,0.03,500
"Tajikistan","2021",51,7003.33333333333,13666.6666666667,1000,0.106666666666667,0.03,500
"Tajikistan","2022",52.6666666666667,7339.44444444444,13888.8888888889,1000,0.102222222222222,0.03,500
"Tajikistan","2023",53.2222222222222,7434.25925925926,13851.8518518519,1000,0.0996296296296296,0.03,500
"Tajikistan","2024",52.2962962962963,7259.01234567901,13802.4691358025,1000,0.10283950617284,0.03,500
"Tajikistan","2025",52.7283950617284,7344.23868312757,13847.7366255144,1000,0.10156378600823,0.03,500
"Thailand","2010",34,210729,620000,15000,0.23,0.43,29000
"Thailand","2011",38,228026,610000,14000,0.21,0.4,27000
"Thailand","2012",41,242235,590000,13000,0.2,0.37,25000
"Thailand","2013",45,258901,580000,12000,0.18,0.36,25000
"Thailand","2014",49,275700,560000,12000,0.17,0.34,23000
"Thailand","2015",53,292449,550000,11000,0.16,0.32,22000
"Thailand","2016",59,317403,540000,9500,0.14,0.3,20000
"Thailand","2017",64,338882,530000,8800,0.13,0.27,18000
"Thailand","2018",70,364128,520000,7900,0.12,0.23,16000
"Thailand","2019",75,381154,510000,7200,0.11,0.2,14000
"Thailand","2020",79,394598,5e+05,6600,0.1,0.17,12000
"Thailand","2021",74.6666666666667,379960,510000,7233.33333333333,0.11,0.2,14000
"Thailand","2022",76.2222222222222,385237.333333333,506666.666666667,7011.11111111111,0.106666666666667,0.19,13333.3333333333
"Thailand","2023",76.6296296296296,386598.444444444,505555.555555556,6948.14814814815,0.105555555555556,0.186666666666667,13111.1111111111
"Thailand","2024",75.8395061728395,383931.925925926,507407.407407407,7064.1975308642,0.107407407407407,0.192222222222222,13481.4814814815
"Thailand","2025",76.2304526748971,385255.901234568,506543.209876543,7007.81893004115,0.106543209876543,0.18962962962963,13308.6419753086
"Timor-Leste","2010",11,51,500,100,0.07,0.02,100
"Timor-Leste","2011",10,52,1000,100,0.08,0.02,100
"Timor-Leste","2012",14,84,1000,100,0.08,0.02,100
"Timor-Leste","2013",21,140,1000,100,0.09,0.02,100
"Timor-Leste","2014",24,176,1000,200,0.09,0.02,100
"Timor-Leste","2015",24,201,1000,200,0.09,0.02,100
"Timor-Leste","2016",27,249,1000,200,0.1,0.02,100
"Timor-Leste","2017",29,287,1000,200,0.1,0.02,100
"Timor-Leste","2018",35,387,1100,200,0.11,0.02,100
"Timor-Leste","2019",44,524,1200,200,0.11,0.02,100
"Timor-Leste","2020",51,626,1200,200,0.1,0.02,100
"Timor-Leste","2021",43.3333333333333,512.333333333333,1166.66666666667,200,0.106666666666667,0.02,100
"Timor-Leste","2022",46.1111111111111,554.111111111111,1188.88888888889,200,0.105555555555556,0.02,100
"Timor-Leste","2023",46.8148148148148,564.148148148148,1185.18518518519,200,0.104074074074074,0.02,100
"Timor-Leste","2024",45.4197530864198,543.530864197531,1180.24691358025,200,0.105432098765432,0.02,100
"Timor-Leste","2025",46.1152263374486,553.930041152263,1184.77366255144,200,0.105020576131687,0.02,100
"Togo","2010",21,23278,110000,7500,1.24,1.04,6600
"Togo","2011",24,27368,110000,6300,1.01,0.84,5500
"Togo","2012",27,30334,110000,5800,0.91,0.75,5000
"Togo","2013",30,34491,110000,5400,0.82,0.68,4700
"Togo","2014",33,37511,110000,5200,0.77,0.65,4600
"Togo","2015",39,43603,110000,5200,0.76,0.64,4600
"Togo","2016",46,51320,110000,4900,0.69,0.61,4500
"Togo","2017",53,59752,110000,4700,0.65,0.56,4200
"Togo","2018",58,64842,110000,4200,0.56,0.5,3900
"Togo","2019",68,76230,110000,3900,0.51,0.42,3300
"Togo","2020",72,80160,110000,3600,0.45,0.37,3000
"Togo","2021",66,73744,110000,3900,0.506666666666667,0.43,3400
"Togo","2022",68.6666666666667,76711.3333333333,110000,3800,0.488888888888889,0.406666666666667,3233.33333333333
"Togo","2023",68.8888888888889,76871.7777777778,110000,3766.66666666667,0.481851851851852,0.402222222222222,3211.11111111111
"Togo","2024",67.8518518518519,75775.7037037037,110000,3822.22222222222,0.492469135802469,0.412962962962963,3281.48148148148
"Togo","2025",68.4691358024692,76452.9382716049,110000,3796.2962962963,0.487736625514403,0.407283950617284,3241.97530864198
"TrinidadandTobago","2010",40,4571,12000,500,0.35,0.23,500
"TrinidadandTobago","2011",43,4947,12000,500,0.28,0.2,500
"TrinidadandTobago","2012",48,5565,12000,500,0.23,0.19,500
"TrinidadandTobago","2013",53,6134,12000,500,0.19,0.18,500
"TrinidadandTobago","2014",56,6399,11000,500,0.16,0.17,500
"TrinidadandTobago","2015",59,6720,11000,200,0.14,0.17,500
"TrinidadandTobago","2016",60,6700,11000,200,0.11,0.17,500
"TrinidadandTobago","2017",61,6693,11000,200,0.1,0.19,500
"TrinidadandTobago","2018",68,7312,11000,200,0.09,0.19,500
"TrinidadandTobago","2019",74,7834,11000,200,0.08,0.18,500
"TrinidadandTobago","2020",70,7269,10000,200,0.07,0.14,200
"TrinidadandTobago","2021",70.6666666666667,7471.66666666667,10666.6666666667,200,0.08,0.17,400
"TrinidadandTobago","2022",71.5555555555556,7524.88888888889,10555.5555555556,200,0.0766666666666667,0.163333333333333,366.666666666667
"TrinidadandTobago","2023",70.7407407407407,7421.85185185185,10407.4074074074,200,0.0755555555555556,0.157777777777778,322.222222222222
"TrinidadandTobago","2024",70.9876543209877,7472.8024691358,10543.2098765432,200,0.0774074074074074,0.163703703703704,362.962962962963
"TrinidadandTobago","2025",71.0946502057613,7473.18106995885,10502.0576131687,200,0.0765432098765432,0.161604938271605,350.617283950617
"Tunisia","2010",15,412,2700,500,0.02,0.01,100
"Tunisia","2011",17,480,2800,500,0.02,0.01,200
"Tunisia","2012",15,455,3000,500,0.03,0.01,200
"Tunisia","2013",18,546,3100,500,0.03,0.01,200
"Tunisia","2014",20,651,3300,500,0.03,0.01,200
"Tunisia","2015",21,734,3400,500,0.03,0.01,200
"Tunisia","2016",24,866,3600,500,0.03,0.01,200
"Tunisia","2017",24,920,3800,500,0.03,0.01,200
"Tunisia","2018",27,1084,4000,500,0.03,0.01,200
"Tunisia","2019",30,1287,4200,500,0.03,0.01,200
"Tunisia","2020",32,1448,4500,500,0.03,0.01,200
"Tunisia","2021",29.6666666666667,1273,4233.33333333333,500,0.03,0.01,200
"Tunisia","2022",30.5555555555556,1336,4311.11111111111,500,0.03,0.01,200
"Tunisia","2023",30.7407407407407,1352.33333333333,4348.14814814815,500,0.03,0.01,200
"Tunisia","2024",30.320987654321,1320.44444444444,4297.53086419753,500,0.03,0.01,200
"Tunisia","2025",30.5390946502058,1336.25925925926,4318.93004115226,500,0.03,0.01,200
"Turkey","2010",0,0,0,0,0,0,0
"Turkey","2011",0,0,0,0,0,0,0
"Turkey","2012",0,0,0,0,0,0,0
"Turkey","2013",0,0,0,0,0,0,0
"Turkey","2014",0,0,0,0,0,0,0
"Turkey","2015",0,0,0,0,0,0,0
"Turkey","2016",0,0,0,0,0,0,0
"Turkey","2017",0,0,0,0,0,0,0
"Turkey","2018",0,0,0,0,0,0,0
"Turkey","2019",0,0,0,0,0,0,0
"Turkey","2020",0,0,0,0,0,0,0
"Turkey","2021",0,0,0,0,0,0,0
"Turkey","2022",0,0,0,0,0,0,0
"Turkey","2023",0,0,0,0,0,0,0
"Turkey","2024",0,0,0,0,0,0,0
"Turkey","2025",0,0,0,0,0,0,0
"Turkmenistan","2010",0,0,0,0,0,0,0
"Turkmenistan","2011",0,0,0,0,0,0,0
"Turkmenistan","2012",0,0,0,0,0,0,0
"Turkmenistan","2013",0,0,0,0,0,0,0
"Turkmenistan","2014",0,0,0,0,0,0,0
"Turkmenistan","2015",0,0,0,0,0,0,0
"Turkmenistan","2016",0,0,0,0,0,0,0
"Turkmenistan","2017",0,0,0,0,0,0,0
"Turkmenistan","2018",0,0,0,0,0,0,0
"Turkmenistan","2019",0,0,0,0,0,0,0
"Turkmenistan","2020",0,0,0,0,0,0,0
"Turkmenistan","2021",0,0,0,0,0,0,0
"Turkmenistan","2022",0,0,0,0,0,0,0
"Turkmenistan","2023",0,0,0,0,0,0,0
"Turkmenistan","2024",0,0,0,0,0,0,0
"Turkmenistan","2025",0,0,0,0,0,0,0
"Uganda","2010",20,236956,1200000,94000,3.35,1.86,56000
"Uganda","2011",23,275627,1200000,89000,3.07,1.66,51000
"Uganda","2012",31,378079,1200000,81000,2.72,1.5,48000
"Uganda","2013",41,512428,1200000,77000,2.51,1.27,42000
"Uganda","2014",51,645114,1300000,71000,2.24,1.07,37000
"Uganda","2015",55,718695,1300000,66000,1.99,0.91,32000
"Uganda","2016",62,826413,1300000,64000,1.85,0.79,29000
"Uganda","2017",71,969569,1400000,59000,1.64,0.72,28000
"Uganda","2018",72,1004004,1400000,50000,1.36,0.62,25000
"Uganda","2019",87,1223513,1400000,48000,1.24,0.53,22000
"Uganda","2020",90,1279427,1400000,38000,0.95,0.53,22000
"Uganda","2021",83,1168981.33333333,1400000,45333.3333333333,1.18333333333333,0.56,23000
"Uganda","2022",86.6666666666667,1223973.77777778,1400000,43777.7777777778,1.12444444444444,0.54,22333.3333333333
"Uganda","2023",86.5555555555556,1224127.37037037,1400000,42370.3703703704,1.08592592592593,0.543333333333333,22444.4444444444
"Uganda","2024",85.4074074074074,1205694.16049383,1400000,43827.1604938272,1.13123456790123,0.547777777777778,22592.5925925926
"Uganda","2025",86.2098765432099,1217931.76954733,1400000,43325.1028806584,1.1138683127572,0.543703703703704,22456.7901234568
"Ukraine","2010",10,22697,230000,12000,0.26,0.28,13000
"Ukraine","2011",12,27542,220000,12000,0.25,0.27,12000
"Ukraine","2012",19,41449,220000,12000,0.26,0.27,12000
"Ukraine","2013",25,55784,220000,11000,0.25,0.21,9500
"Ukraine","2014",29,66409,230000,11000,0.25,0.17,7700
"Ukraine","2015",29,66113,230000,11000,0.25,0.16,7400
"Ukraine","2016",39,91068,230000,11000,0.26,0.19,8400
"Ukraine","2017",44,104961,240000,11000,0.25,0.12,5200
"Ukraine","2018",51,122531,240000,10000,0.24,0.09,4200
"Ukraine","2019",55,136105,250000,9800,0.22,0.08,3400
"Ukraine","2020",57,146488,260000,9300,0.21,0.07,3100
"Ukraine","2021",54.3333333333333,135041.333333333,250000,9700,0.223333333333333,0.08,3566.66666666667
"Ukraine","2022",55.4444444444444,139211.444444444,253333.333333333,9600,0.217777777777778,0.0766666666666667,3355.55555555556
"Ukraine","2023",55.5925925925926,140246.925925926,254444.444444444,9533.33333333333,0.217037037037037,0.0755555555555556,3340.74074074074
"Ukraine","2024",55.1234567901235,138166.567901235,252592.592592593,9611.11111111111,0.219382716049383,0.0774074074074074,3420.98765432099
"Ukraine","2025",55.3868312757202,139208.312757202,253456.790123457,9581.48148148148,0.218065843621399,0.0765432098765432,3372.42798353909
"UnitedArabEmirates","2010",95,181,200,100,0.04,0.01,100
"UnitedArabEmirates","2011",95,203,200,100,0.04,0.01,100
"UnitedArabEmirates","2012",95,268,200,100,0.05,0.01,100
"UnitedArabEmirates","2013",95,277,500,100,0.06,0.01,100
"UnitedArabEmirates","2014",84,196,500,100,0.07,0.01,100
"UnitedArabEmirates","2015",73,198,500,100,0.08,0.01,100
"UnitedArabEmirates","2016",58,184,500,100,0.08,0.01,100
"UnitedArabEmirates","2017",57,208,500,100,0.09,0.01,100
"UnitedArabEmirates","2018",52,218,500,100,0.11,0.01,100
"UnitedArabEmirates","2019",48,228,500,100,0.12,0.01,100
"UnitedArabEmirates","2020",85,461,1000,100,0.13,0.01,100
"UnitedArabEmirates","2021",61.6666666666667,302.333333333333,666.666666666667,100,0.12,0.01,100
"UnitedArabEmirates","2022",64.8888888888889,330.444444444444,722.222222222222,100,0.123333333333333,0.01,100
"UnitedArabEmirates","2023",70.5185185185185,364.592592592593,796.296296296296,100,0.124444444444444,0.01,100
"UnitedArabEmirates","2024",65.6913580246914,332.456790123457,728.395061728395,100,0.122592592592593,0.01,100
"UnitedArabEmirates","2025",67.0329218106996,342.497942386831,748.971193415638,100,0.123456790123457,0.01,100
"UnitedKingdom","2010",0,0,0,0,0,0,0
"UnitedKingdom","2011",0,0,0,0,0,0,0
"UnitedKingdom","2012",0,0,0,0,0,0,0
"UnitedKingdom","2013",0,0,0,0,0,0,0
"UnitedKingdom","2014",0,0,0,0,0,0,0
"UnitedKingdom","2015",0,0,0,0,0,0,0
"UnitedKingdom","2016",0,0,0,0,0,0,0
"UnitedKingdom","2017",0,0,0,0,0,0,0
"UnitedKingdom","2018",0,0,0,0,0,0,0
"UnitedKingdom","2019",0,0,0,0,0,0,0
"UnitedKingdom","2020",0,0,0,0,0,0,0
"UnitedKingdom","2021",0,0,0,0,0,0,0
"UnitedKingdom","2022",0,0,0,0,0,0,0
"UnitedKingdom","2023",0,0,0,0,0,0,0
"UnitedKingdom","2024",0,0,0,0,0,0,0
"UnitedKingdom","2025",0,0,0,0,0,0,0
"UnitedRepublicofTanzania","2010",18,244225,1400000,110000,2.62,1.49,64000
"UnitedRepublicofTanzania","2011",19,268557,1400000,1e+05,2.52,1.37,61000
"UnitedRepublicofTanzania","2012",30,433578,1400000,1e+05,2.4,1.31,60000
"UnitedRepublicofTanzania","2013",35,515482,1500000,99000,2.24,1.06,50000
"UnitedRepublicofTanzania","2014",43,643682,1500000,99000,2.18,0.9,43000
"UnitedRepublicofTanzania","2015",48,744072,1600000,97000,2.08,0.83,41000
